20.9.2012 22:23:59;1,8;0,8;1,8;1,5;1,6;102342;36;9;-5,2
20.9.2012 22:24:24;1,8;0,8;1,8;1,5;1,6;102348;37;9;-4,8
20.9.2012 22:24:49;1,8;0,8;1,8;1,5;1,6;102350;36;9;-5,2
20.9.2012 22:25:14;1,8;0,8;1,8;1,5;1,6;102347;36;9;-5,2
20.9.2012 22:25:39;1,8;0,8;1,8;1,5;1,6;102350;36;9;-5,2
20.9.2012 22:26:04;1,8;0,8;1,8;1,5;1,6;102355;36;9;-5,2
20.9.2012 22:26:29;1,8;0,8;1,8;1,5;1,6;102349;37;8;-5,7
20.9.2012 22:26:54;1,8;0,8;1,8;1,5;1,6;102351;37;8;-5,7
20.9.2012 22:27:19;1,8;0,8;1,8;1,5;1,6;102347;37;8;-5,7
20.9.2012 22:27:44;1,8;0,8;1,8;1,6;1,6;102355;37;8;-5,7
20.9.2012 22:28:09;1,8;0,8;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 22:28:34;1,8;0,8;1,8;1,5;1,6;102356;37;8;-5,7
20.9.2012 22:28:59;1,8;0,8;1,8;1,5;1,6;102356;37;8;-5,7
20.9.2012 22:29:24;1,8;0,8;1,8;1,5;1,6;102354;36;9;-5,2
20.9.2012 22:29:49;1,8;0,8;1,8;1,6;1,6;102345;36;9;-5,2
20.9.2012 22:30:14;1,8;0,8;1,8;1,5;1,6;102358;38;8;-5,4
20.9.2012 22:30:39;1,8;0,8;1,8;1,5;1,6;102355;36;9;-5,2
20.9.2012 22:31:04;1,8;0,8;1,8;1,5;1,6;102346;36;9;-5,2
20.9.2012 22:31:29;1,8;0,8;1,8;1,5;1,6;102345;36;9;-5,2
20.9.2012 22:31:54;1,8;0,8;1,8;1,5;1,6;102358;38;8;-5,4
20.9.2012 22:32:19;1,8;0,8;1,8;1,5;1,6;102354;38;8;-5,4
20.9.2012 22:32:44;1,8;0,8;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 22:33:09;1,8;0,8;1,8;1,5;1,6;102346;38;8;-5,4
20.9.2012 22:33:34;1,8;0,8;1,8;1,5;1,6;102348;37;8;-5,7
20.9.2012 22:33:59;1,8;0,8;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 22:34:24;1,8;0,8;1,8;1,5;1,6;102344;37;8;-5,7
20.9.2012 22:34:49;1,8;0,8;1,8;1,5;1,6;102364;37;8;-5,7
20.9.2012 22:35:14;1,8;0,8;1,8;1,5;1,6;102355;37;8;-5,7
20.9.2012 22:35:39;1,8;0,8;1,8;1,5;1,6;102353;37;8;-5,7
20.9.2012 22:36:04;1,8;0,8;1,8;1,5;1,6;102351;36;9;-5,2
20.9.2012 22:36:29;1,8;0,8;1,8;1,5;1,6;102349;37;8;-5,7
20.9.2012 22:36:54;1,8;0,8;1,8;1,5;1,6;102350;38;8;-5,4
20.9.2012 22:37:19;1,8;0,8;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 22:37:44;1,8;0,8;1,8;1,5;1,6;102351;38;8;-5,4
20.9.2012 22:38:09;1,8;0,8;1,8;1,5;1,6;102351;39;8;-5,0
20.9.2012 22:38:34;1,8;0,8;1,8;1,5;1,6;102345;38;8;-5,4
20.9.2012 22:38:59;1,8;0,8;1,8;1,5;1,6;102361;38;8;-5,4
20.9.2012 22:39:24;1,8;0,8;1,8;1,5;1,6;102354;37;8;-5,7
20.9.2012 22:39:49;1,8;0,8;1,8;1,5;1,6;102358;36;9;-5,2
20.9.2012 22:40:14;1,8;0,8;1,8;1,5;1,6;102352;36;9;-5,2
20.9.2012 22:40:39;1,8;0,8;1,8;1,5;1,6;102354;37;8;-5,7
20.9.2012 22:41:04;1,8;0,8;1,8;1,5;1,6;102361;38;8;-5,4
20.9.2012 22:41:29;1,8;0,8;1,8;1,5;1,6;102357;36;9;-5,2
20.9.2012 22:41:54;1,8;0,8;1,8;1,5;1,6;102356;38;8;-5,4
20.9.2012 22:42:19;1,8;0,8;1,8;1,5;1,6;102356;38;8;-5,4
20.9.2012 22:42:44;1,8;0,8;1,8;1,5;1,6;102350;37;8;-5,7
20.9.2012 22:43:09;1,8;0,8;1,8;1,5;1,6;102365;37;8;-5,7
20.9.2012 22:43:34;1,8;0,8;1,8;1,5;1,6;102356;37;8;-5,7
20.9.2012 22:43:59;1,8;0,8;1,8;1,5;1,6;102355;37;8;-5,7
20.9.2012 22:44:24;1,8;0,8;1,8;1,5;1,6;102362;38;8;-5,4
20.9.2012 22:44:49;1,8;0,8;1,8;1,5;1,6;102357;38;8;-5,4
20.9.2012 22:45:14;1,8;0,8;1,8;1,5;1,6;102354;38;8;-5,4
20.9.2012 22:45:39;1,8;0,8;1,8;1,5;1,6;102357;37;8;-5,7
20.9.2012 22:46:04;1,8;0,8;1,8;1,5;1,6;102365;37;8;-5,7
20.9.2012 22:46:29;1,8;0,8;1,8;1,5;1,6;102356;39;8;-5,0
20.9.2012 22:46:54;1,8;0,8;1,8;1,5;1,6;102364;37;8;-5,7
20.9.2012 22:47:19;1,8;0,8;1,8;1,5;1,6;102351;38;8;-5,4
20.9.2012 22:47:44;1,8;0,8;1,8;1,5;1,6;102355;37;9;-4,8
20.9.2012 22:48:16;1,8;0,8;1,8;1,5;1,6;102358;37;8;-5,7
20.9.2012 22:48:41;1,8;0,8;1,8;1,5;1,6;102351;38;8;-5,4
20.9.2012 22:49:06;1,8;0,7;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 22:49:31;1,8;0,7;1,8;1,5;1,6;102354;38;8;-5,4
20.9.2012 22:49:56;1,8;0,7;1,8;1,5;1,6;102342;37;8;-5,7
20.9.2012 22:50:21;1,8;0,7;1,8;1,5;1,6;102352;38;8;-5,4
20.9.2012 22:50:46;1,8;0,7;1,8;1,5;1,6;102343;38;8;-5,4
20.9.2012 22:51:11;1,8;0,7;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 22:51:36;1,8;0,7;1,8;1,5;1,6;102354;38;8;-5,4
20.9.2012 22:52:01;1,8;0,7;1,8;1,5;1,6;102359;39;8;-5,0
20.9.2012 22:52:26;1,8;0,7;1,8;1,5;1,6;102348;37;8;-5,7
20.9.2012 22:52:51;1,8;0,7;1,8;1,5;1,6;102342;37;8;-5,7
20.9.2012 22:53:16;1,8;0,7;1,8;1,5;1,6;102346;38;8;-5,4
20.9.2012 22:53:41;1,8;0,7;1,8;1,5;1,6;102349;38;8;-5,4
20.9.2012 22:54:06;1,8;0,7;1,8;1,5;1,6;102352;38;8;-5,4
20.9.2012 22:54:31;1,8;0,7;1,8;1,5;1,6;102354;38;8;-5,4
20.9.2012 22:54:56;1,8;0,7;1,8;1,5;1,6;102348;38;8;-5,4
20.9.2012 22:55:21;1,8;0,7;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 22:55:46;1,8;0,7;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 22:56:11;1,8;0,7;1,8;1,5;1,6;102344;39;8;-5,0
20.9.2012 22:56:36;1,8;0,7;1,8;1,5;1,6;102350;38;8;-5,4
20.9.2012 22:57:01;1,8;0,7;1,8;1,5;1,6;102350;38;8;-5,4
20.9.2012 22:57:26;1,8;0,7;1,8;1,5;1,6;102352;38;8;-5,4
20.9.2012 22:57:51;1,8;0,7;1,8;1,5;1,6;102357;38;8;-5,4
20.9.2012 22:58:16;1,8;0,7;1,8;1,5;1,6;102352;38;8;-5,4
20.9.2012 22:58:41;1,8;0,7;1,8;1,5;1,6;102352;38;8;-5,4
20.9.2012 22:59:06;1,8;0,7;1,8;1,5;1,6;102347;38;8;-5,4
20.9.2012 22:59:31;1,8;0,7;1,8;1,5;1,6;102354;38;8;-5,4
20.9.2012 22:59:57;1,8;0,7;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 23:00:22;1,8;0,7;1,8;1,5;1,6;102361;39;8;-5,0
20.9.2012 23:00:47;1,8;0,7;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 23:01:12;1,8;0,7;1,8;1,5;1,6;102366;38;8;-5,4
20.9.2012 23:01:37;1,8;0,7;1,8;1,5;1,6;102358;39;8;-5,0
20.9.2012 23:02:02;1,8;0,7;1,8;1,5;1,6;102358;38;8;-5,4
20.9.2012 23:02:27;1,8;0,7;1,8;1,5;1,6;102355;39;8;-5,0
20.9.2012 23:02:52;1,8;0,7;1,8;1,5;1,6;102359;39;8;-5,0
20.9.2012 23:03:17;1,8;0,7;1,8;1,5;1,6;102359;38;8;-5,4
20.9.2012 23:03:42;1,8;0,7;1,8;1,5;1,6;102350;38;8;-5,4
20.9.2012 23:04:07;1,7;0,7;1,8;1,5;1,6;102347;38;8;-5,4
20.9.2012 23:04:32;1,7;0,7;1,8;1,5;1,6;102347;38;8;-5,4
20.9.2012 23:04:57;1,7;0,7;1,8;1,5;1,6;102352;39;8;-5,0
20.9.2012 23:05:22;1,8;0,7;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 23:05:47;1,8;0,7;1,8;1,5;1,6;102352;38;8;-5,4
20.9.2012 23:06:12;1,8;0,7;1,8;1,5;1,6;102349;39;8;-5,0
20.9.2012 23:06:37;1,8;0,7;1,8;1,5;1,5;102350;38;8;-5,4
20.9.2012 23:07:02;1,8;0,7;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 23:07:27;1,8;0,7;1,8;1,5;1,6;102353;38;8;-5,4
20.9.2012 23:07:52;1,7;0,7;1,8;1,5;1,6;102358;38;8;-5,4
20.9.2012 23:08:17;1,8;0,7;1,8;1,5;1,6;102359;38;8;-5,4
20.9.2012 23:08:42;1,8;0,7;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 23:09:07;1,8;0,7;1,8;1,5;1,6;102358;39;8;-5,0
20.9.2012 23:09:32;1,8;0,7;1,8;1,5;1,6;102358;39;8;-5,0
20.9.2012 23:09:57;1,8;0,7;1,8;1,5;1,6;102362;38;8;-5,4
20.9.2012 23:10:22;1,8;0,7;1,7;1,5;1,6;102363;38;8;-5,4
20.9.2012 23:10:47;1,8;0,7;1,7;1,5;1,6;102362;38;8;-5,4
20.9.2012 23:11:12;1,7;0,7;1,8;1,5;1,6;102364;39;8;-5,0
20.9.2012 23:11:37;1,7;0,7;1,8;1,5;1,6;102351;38;8;-5,4
20.9.2012 23:12:02;1,7;0,7;1,8;1,5;1,6;102364;38;8;-5,4
20.9.2012 23:12:27;1,7;0,7;1,8;1,5;1,6;102358;39;8;-5,0
20.9.2012 23:12:52;1,7;0,7;1,8;1,5;1,6;102354;39;8;-5,0
20.9.2012 23:13:17;1,7;0,7;1,8;1,5;1,6;102365;39;8;-5,0
20.9.2012 23:13:42;1,7;0,7;1,8;1,5;1,5;102354;38;8;-5,4
20.9.2012 23:14:07;1,7;0,7;1,8;1,5;1,6;102355;38;8;-5,4
20.9.2012 23:14:32;1,7;0,7;1,8;1,5;1,6;102365;39;7;-5,9
20.9.2012 23:14:57;1,7;0,7;1,8;1,5;1,6;102363;38;8;-5,4
20.9.2012 23:15:22;1,8;0,7;1,8;1,5;1,5;102357;39;8;-5,0
20.9.2012 23:15:47;1,7;0,7;1,8;1,5;1,5;102356;39;8;-5,0
20.9.2012 23:16:12;1,8;0,7;1,8;1,5;1,5;102354;39;8;-5,0
20.9.2012 23:16:37;1,7;0,7;1,8;1,5;1,5;102369;38;8;-5,4
20.9.2012 23:17:02;1,7;0,7;1,8;1,5;1,5;102355;38;8;-5,4
20.9.2012 23:17:27;1,7;0,7;1,7;1,5;1,5;102357;38;8;-5,4
20.9.2012 23:17:52;1,7;0,7;1,7;1,5;1,5;102354;38;8;-5,4
20.9.2012 23:18:17;1,7;0,7;1,7;1,5;1,5;102355;38;7;-6,3
20.9.2012 23:18:42;1,7;0,7;1,7;1,5;1,5;102352;39;8;-5,0
20.9.2012 23:19:07;1,7;0,7;1,7;1,5;1,5;102358;39;7;-5,9
20.9.2012 23:19:32;1,7;0,7;1,7;1,5;1,5;102355;39;8;-5,0
20.9.2012 23:19:57;1,7;0,7;1,8;1,5;1,5;102359;39;7;-5,9
20.9.2012 23:20:22;1,7;0,7;1,8;1,5;1,5;102369;39;8;-5,0
20.9.2012 23:20:47;1,7;0,7;1,7;1,5;1,5;102355;39;8;-5,0
20.9.2012 23:21:12;1,7;0,7;1,7;1,5;1,5;102363;39;7;-5,9
20.9.2012 23:21:37;1,7;0,7;1,7;1,5;1,5;102349;39;8;-5,0
20.9.2012 23:22:02;1,7;0,7;1,7;1,5;1,5;102356;39;8;-5,0
20.9.2012 23:22:27;1,7;0,7;1,7;1,5;1,5;102356;39;8;-5,0
20.9.2012 23:22:52;1,7;0,7;1,7;1,5;1,5;102355;39;8;-5,0
20.9.2012 23:23:17;1,7;0,7;1,7;1,5;1,5;102357;39;8;-5,0
20.9.2012 23:23:42;1,7;0,7;1,7;1,5;1,5;102357;39;7;-5,9
20.9.2012 23:24:07;1,7;0,7;1,7;1,5;1,5;102355;39;7;-5,9
20.9.2012 23:24:32;1,7;0,7;1,7;1,5;1,5;102357;39;8;-5,0
20.9.2012 23:24:57;1,7;0,7;1,7;1,5;1,5;102351;39;8;-5,0
20.9.2012 23:25:22;1,7;0,7;1,7;1,5;1,5;102356;39;7;-5,9
20.9.2012 23:25:47;1,7;0,7;1,7;1,5;1,5;102347;39;8;-5,0
20.9.2012 23:26:12;1,7;0,7;1,7;1,5;1,5;102357;40;7;-5,6
20.9.2012 23:26:37;1,7;0,7;1,7;1,5;1,5;102363;39;8;-5,0
20.9.2012 23:27:02;1,7;0,7;1,7;1,5;1,5;102353;39;8;-5,0
20.9.2012 23:27:27;1,7;0,7;1,7;1,5;1,5;102351;39;8;-5,0
20.9.2012 23:27:52;1,7;0,7;1,7;1,5;1,5;102356;39;7;-5,9
20.9.2012 23:28:17;1,7;0,7;1,7;1,5;1,5;102356;39;7;-5,9
20.9.2012 23:28:42;1,7;0,7;1,7;1,5;1,5;102354;39;7;-5,9
20.9.2012 23:29:07;1,7;0,7;1,7;1,5;1,5;102349;39;7;-5,9
20.9.2012 23:29:32;1,7;0,7;1,7;1,5;1,5;102358;39;7;-5,9
20.9.2012 23:29:57;1,7;0,7;1,7;1,5;1,5;102359;39;7;-5,9
20.9.2012 23:30:22;1,7;0,7;1,7;1,5;1,5;102348;39;7;-5,9
20.9.2012 23:30:47;1,7;0,7;1,7;1,5;1,5;102349;39;8;-5,0
20.9.2012 23:31:12;1,7;0,7;1,7;1,5;1,5;102349;39;8;-5,0
20.9.2012 23:31:37;1,7;0,7;1,7;1,5;1,5;102347;39;8;-5,0
20.9.2012 23:32:02;1,7;0,7;1,7;1,5;1,5;102349;40;7;-5,6
20.9.2012 23:32:27;1,7;0,7;1,7;1,5;1,5;102348;40;7;-5,6
20.9.2012 23:32:52;1,7;0,7;1,7;1,5;1,5;102350;40;7;-5,6
20.9.2012 23:33:17;1,7;0,7;1,7;1,5;1,5;102348;39;7;-5,9
20.9.2012 23:33:42;1,7;0,7;1,7;1,5;1,5;102353;39;7;-5,9
20.9.2012 23:34:07;1,7;0,7;1,7;1,5;1,5;102350;39;7;-5,9
20.9.2012 23:34:32;1,7;0,7;1,7;1,5;1,5;102346;39;7;-5,9
20.9.2012 23:34:57;1,7;0,7;1,7;1,5;1,5;102336;39;7;-5,9
20.9.2012 23:35:22;1,7;0,7;1,7;1,5;1,5;102353;39;7;-5,9
20.9.2012 23:35:47;1,7;0,7;1,7;1,5;1,5;102351;39;7;-5,9
20.9.2012 23:36:12;1,7;0,7;1,7;1,5;1,5;102343;40;7;-5,6
20.9.2012 23:36:37;1,7;0,7;1,7;1,5;1,5;102346;39;8;-5,0
20.9.2012 23:37:02;1,7;0,7;1,7;1,5;1,5;102351;39;7;-5,9
20.9.2012 23:37:27;1,7;0,7;1,7;1,5;1,5;102344;39;7;-5,9
20.9.2012 23:37:52;1,7;0,7;1,7;1,5;1,5;102347;39;7;-5,9
20.9.2012 23:38:18;1,7;0,7;1,7;1,5;1,5;102358;40;7;-5,6
20.9.2012 23:38:43;1,7;0,7;1,7;1,5;1,5;102338;39;7;-5,9
20.9.2012 23:39:08;1,7;0,7;1,7;1,5;1,5;102338;40;7;-5,6
20.9.2012 23:39:33;1,7;0,7;1,7;1,5;1,5;102342;40;7;-5,6
20.9.2012 23:39:58;1,7;0,7;1,7;1,5;1,5;102333;40;7;-5,6
20.9.2012 23:40:23;1,7;0,7;1,7;1,5;1,5;102334;39;7;-5,9
20.9.2012 23:40:48;1,7;0,7;1,7;1,5;1,5;102345;39;8;-5,0
20.9.2012 23:41:13;1,7;0,7;1,7;1,5;1,5;102338;40;7;-5,6
20.9.2012 23:41:38;1,7;0,7;1,7;1,5;1,5;102339;39;7;-5,9
20.9.2012 23:42:03;1,7;0,7;1,7;1,5;1,5;102337;40;7;-5,6
20.9.2012 23:42:28;1,7;0,7;1,7;1,5;1,5;102333;40;7;-5,6
20.9.2012 23:42:53;1,7;0,7;1,7;1,5;1,5;102333;40;7;-5,6
20.9.2012 23:43:18;1,7;0,7;1,7;1,5;1,5;102333;40;7;-5,6
20.9.2012 23:43:43;1,7;0,7;1,7;1,5;1,5;102328;39;7;-5,9
20.9.2012 23:44:08;1,7;0,7;1,7;1,5;1,5;102332;39;7;-5,9
20.9.2012 23:44:33;1,7;0,7;1,7;1,5;1,5;102331;40;7;-5,6
20.9.2012 23:44:58;1,7;0,7;1,7;1,5;1,5;102332;40;7;-5,6
20.9.2012 23:45:23;1,7;0,7;1,7;1,5;1,5;102333;40;7;-5,6
20.9.2012 23:45:48;1,7;0,7;1,7;1,5;1,5;102333;40;7;-5,6
20.9.2012 23:46:13;1,7;0,7;1,7;1,5;1,5;102338;40;8;-4,7
20.9.2012 23:46:38;1,7;0,7;1,7;1,5;1,5;102334;40;8;-4,7
20.9.2012 23:47:03;1,7;0,7;1,7;1,5;1,5;102333;39;8;-5,0
20.9.2012 23:47:28;1,7;0,7;1,7;1,5;1,5;102327;40;7;-5,6
20.9.2012 23:47:53;1,7;0,7;1,7;1,5;1,5;102332;40;7;-5,6
20.9.2012 23:48:25;1,7;0,7;1,7;1,5;1,5;102325;40;7;-5,6
20.9.2012 23:48:50;1,7;0,7;1,7;1,5;1,5;102336;40;7;-5,6
20.9.2012 23:49:15;1,7;0,7;1,7;1,5;1,5;102329;40;7;-5,6
20.9.2012 23:49:40;1,7;0,7;1,7;1,5;1,5;102336;40;7;-5,6
20.9.2012 23:50:05;1,7;0,7;1,7;1,5;1,5;102337;40;7;-5,6
20.9.2012 23:50:30;1,7;0,7;1,7;1,5;1,5;102320;40;7;-5,6
20.9.2012 23:50:55;1,7;0,7;1,7;1,5;1,5;102336;40;7;-5,6
20.9.2012 23:51:20;1,7;0,7;1,7;1,5;1,5;102332;41;7;-5,3
20.9.2012 23:51:45;1,7;0,7;1,7;1,5;1,5;102330;40;7;-5,6
20.9.2012 23:52:10;1,7;0,7;1,7;1,4;1,5;102327;40;8;-4,7
20.9.2012 23:52:35;1,7;0,7;1,7;1,4;1,5;102327;40;7;-5,6
20.9.2012 23:53:00;1,7;0,7;1,7;1,5;1,5;102332;40;7;-5,6
20.9.2012 23:53:25;1,7;0,7;1,7;1,5;1,5;102337;40;7;-5,6
20.9.2012 23:53:50;1,7;0,7;1,7;1,5;1,5;102332;40;7;-5,6
20.9.2012 23:54:15;1,7;0,7;1,7;1,5;1,5;102330;40;7;-5,6
20.9.2012 23:54:40;1,7;0,7;1,7;1,5;1,5;102338;40;7;-5,6
20.9.2012 23:55:05;1,7;0,7;1,7;1,5;1,5;102329;41;7;-5,3
20.9.2012 23:55:30;1,7;0,7;1,7;1,5;1,5;102329;41;7;-5,3
20.9.2012 23:55:55;1,7;0,7;1,7;1,5;1,5;102323;40;7;-5,6
20.9.2012 23:56:20;1,7;0,6;1,7;1,5;1,5;102330;40;7;-5,6
20.9.2012 23:56:45;1,7;0,7;1,7;1,5;1,5;102328;40;7;-5,6
20.9.2012 23:57:10;1,7;0,6;1,7;1,5;1,5;102327;40;7;-5,6
20.9.2012 23:57:35;1,7;0,6;1,7;1,4;1,5;102323;40;7;-5,6
20.9.2012 23:58:00;1,7;0,6;1,7;1,4;1,5;102337;40;7;-5,6
20.9.2012 23:58:25;1,7;0,6;1,7;1,4;1,5;102321;40;7;-5,6
20.9.2012 23:58:50;1,7;0,6;1,7;1,4;1,5;102328;41;7;-5,3
20.9.2012 23:59:15;1,7;0,6;1,7;1,4;1,5;102326;40;7;-5,6
20.9.2012 23:59:40;1,7;0,6;1,7;1,4;1,5;102332;40;7;-5,6
